image_id,face_idx,gender,age,male_score,female_score
15363,0,Female,24,74.689,80.16
15364,0,Female,22,76.955,78.858
15366,0,Female,27,82.692,86.229
15366,1,Male,35,58.211,57.967
15367,0,Female,22,86.431,91.183
15633,0,Male,25,68.923,67.476
15633,1,Female,28,86.994,88.462
15634,0,Male,20,78.396,76.924
15634,1,Female,25,75.961,75.436
15636,0,Male,19,78.016,75.244
15636,1,Female,22,82.218,85.763
15684,0,Female,24,78.554,78.273
15729,0,Female,18,68.33,71.141
15756,0,Male,18,75.123,73.747
15758,0,Male,19,67.765,61.879
15758,1,Male,12,71.201,67.257
15758,2,Female,34,60.666,52.834
15860,0,Female,20,68.656,70.504
15861,0,Female,20,63.994,63.573
15872,0,Female,21,75.274,77.389
15928,0,Female,23,59.843,57.545
16026,0,Female,18,75.937,76.798
16086,0,Male,30,59.91,61.76
16115,0,Male,22,66.532,66.989
16119,0,Male,23,66.805,66.688
16123,0,Female,25,65.27,60.988
16133,0,Male,22,66.532,66.989
16186,0,Male,28,87.029,86.865
16188,0,Male,31,89.183,87.587
16190,0,Female,27,83.617,85.024
16192,0,Female,27,74.374,75.725
16193,0,Female,23,74.704,72.228
16194,0,Female,21,77.048,75.892
16195,0,Female,25,80.451,79.132
16201,0,Female,38,51.231,51.641
16202,0,Female,34,80.841,82.721
16246,0,Female,25,59.226,58.577
16246,1,Male,29,66.834,65.417
16247,0,Female,34,61.462,62.653
16271,0,Female,28,53.546,61.147
16272,0,Female,28,53.546,61.147
16274,0,Female,23,79.609,81.887
16279,0,Female,19,70.494,73.089
16280,0,Female,19,70.494,73.089
16300,0,Female,25,68.574,65.055
16307,0,Female,26,76.204,77.633
16464,0,Female,23,67.77,72.381
16464,1,Female,25,69.542,71.501
16464,2,Female,21,72.505,79.58
16465,0,Female,23,72.862,76.203
16465,1,Female,26,68.874,72.819
16466,0,Female,22,73.79,78.446
16466,1,Female,25,71.526,74.554
16466,2,Female,24,59.636,65.593
16470,0,Female,20,57.539,56.853
16470,1,Female,30,80.057,81.281
16471,0,Male,26,60.62,65.906
16471,1,Female,25,56.749,59.975
16471,2,Female,25,69.763,67.749
16472,0,Male,33,71.52,74.74
16472,1,Female,29,62.259,68.353
16472,2,Female,35,62.897,66.372
16472,3,Female,33,66.699,70.691
16475,0,Female,25,76.185,74.968
16477,0,Female,29,71.39,71.961
16553,0,Male,33,52.602,58.509
16554,0,Male,44,50.164,55.466
16555,0,Male,39,64.809,64.1
16598,0,Female,27,65.383,66.095
16603,0,Female,23,59.815,65.273
16607,0,Female,34,74.581,70.149
16610,0,Female,26,81.123,82.504
16612,0,Female,26,74.864,73.253
16613,0,Female,29,81.234,78.39
16614,0,Female,24,76.681,81.765
16616,0,Female,21,82.969,87.161
16617,0,Female,20,81.984,83.559
16627,0,Female,24,70.382,78.25
16629,0,Female,21,75.75,73.217
16631,0,Female,23,73.519,73.1
16638,0,Female,21,83.279,87.29
16649,0,Male,33,57.48,56.117
16685,0,Female,18,70.486,71.417
16685,1,Female,18,69.596,68.372
16685,2,Female,21,70.794,69.786
16685,3,Female,19,69.706,68.138
16686,0,Female,21,63.218,63.693
16687,0,Female,6,56.023,60.976
16688,0,Female,5,54.221,61.784
16688,1,Female,20,80.579,82.343
16699,0,Male,21,69.045,69.239
16700,0,Male,31,73.337,74.521
16700,1,Male,27,68.765,64.311
16703,0,Male,21,69.045,69.239
16704,0,Male,19,62.215,58.93
16728,0,Male,21,87.069,87.075
16730,0,Male,23,85.729,87.516
16735,0,Male,20,78.587,81.821
16742,0,Male,22,86.323,88.821
16773,0,Female,30,73.175,77.997
16788,0,Female,24,68.777,67.79
16788,1,Female,29,77.888,78.428
16805,0,Female,34,69.572,68.683
16807,0,Male,24,70.548,71.822
16807,1,Female,29,84.687,82.05
16808,0,Female,24,61.219,63.404
16809,0,Female,21,86.367,84.247
16812,0,Female,19,84.159,88.169
16816,0,Female,25,70.984,68.241
16830,0,Female,22,73.848,70.457
16832,0,Female,21,66.532,66.33
16833,0,Female,20,72.76,75.921
16857,0,Male,23,62.356,62.153
16893,0,Female,19,69.868,70.483
16897,0,Female,19,73.33,75.199
16901,0,Male,27,86.345,81.738
17183,0,Female,22,64.551,64.219
17185,0,Female,26,72.748,79.299
17186,0,Female,22,54.011,58.652
17186,1,Female,23,59.339,65.219
17186,2,Female,24,66.946,69.693
17186,3,Female,25,67.867,71.732
17186,4,Female,24,61.597,68.185
17197,0,Female,29,74.013,78.309
17206,0,Female,21,69.682,71.432
17210,0,Female,32,76.019,76.312
17210,1,Female,26,67.342,70.953
17214,0,Male,27,80.418,81.493
17214,1,Female,24,69.296,76.678
17215,0,Male,25,78.854,80.021
17215,1,Female,21,90.752,90.677
17218,0,Male,27,77.706,78.668
17218,1,Female,22,79.86,80.148
17229,0,Female,21,83.2,83.887
17266,0,Female,25,79.168,78.14
17268,0,Female,23,76.492,77.299
17269,0,Female,29,73.602,74.458
17346,0,Female,22,80.637,86.224
17349,0,Female,23,76.24,83.306
17361,0,Male,36,66.52,66.902
17455,0,Male,29,61.817,62.866
17492,0,Male,32,81.333,83.869
17530,0,Female,23,76.496,78.241
17530,1,Female,23,65.791,66.278
17530,2,Male,20,72.69,70.443
17537,0,Female,20,82.623,86.234
17543,0,Male,51,57.374,59.928
17552,0,Male,48,58.996,57.003
17659,0,Female,21,80.587,81.477
17664,0,Female,30,64.898,69.246
17777,0,Male,26,66.424,68.649
17788,0,Male,27,83.146,85.244
17789,0,Male,30,83.015,84.026
17819,0,Female,22,66.721,67.229
17843,0,Female,22,81.801,81.222
18003,0,Male,22,82.407,87.14
18017,0,Male,26,71.267,72.404
18018,0,Male,19,78.75,81.713
18046,0,Female,26,80.948,85.385
18051,0,Female,23,81.173,83.675
18088,0,Female,23,72.643,75.283
18097,0,Female,16,80.721,79.455
18115,0,Male,25,82.118,83.017
18154,0,Female,34,77.499,81.67
18158,0,Female,22,77.876,80.294
18180,0,Male,23,90.515,92.702
18187,0,Male,39,86.511,83.328
18195,0,Male,38,73.995,75.908
18196,0,Female,29,76.669,77.489
18197,0,Male,38,73.995,75.908
18198,0,Male,28,86.064,88.215
18241,0,Male,44,61.209,53.511
18248,0,Female,23,82.315,83.29
18249,0,Male,20,55.708,54.219
18250,0,Female,22,63.399,61.37
18253,0,Female,41,84.041,84.321
18254,0,Female,21,75.03,76.429
18259,0,Female,28,65.027,62.564
18302,0,Female,25,73.423,79.165
18349,0,Female,36,79.381,80.42
18360,0,Female,26,66.451,69.196
18366,0,Female,24,62.788,65.932
18598,0,Female,23,70.378,73.474
18786,0,Female,18,79.908,83.402
18786,1,Female,19,75.234,75.91
18788,0,Female,20,79.396,82.536
18809,0,Female,5,67.569,71.102
18816,0,Female,3,60.012,59.509
18817,0,Female,3,79.377,75.655
18836,0,Female,19,69.149,79.602
18837,0,Female,26,73.226,78.387
18839,0,Female,7,69.846,80.679
18879,0,Male,23,84.61,86.9
18922,0,Male,21,82.093,87.413
18924,0,Male,28,79.625,82.783
18953,0,Male,21,92.363,93.792
18955,0,Male,31,78.117,85.231
18970,0,Male,24,80.671,84.853
18972,0,Male,30,44.926,45.924
18972,1,Male,31,62.809,60.716
18972,2,Male,28,73.469,78.728
18975,0,Male,19,88.092,88.795
18979,0,Male,25,88.013,87.101
18980,0,Male,13,77.044,76.712
18991,0,Male,25,87.631,85.632
18992,0,Male,24,89.364,89.16
18994,0,Male,13,77.044,76.712
19117,0,Female,4,64.475,60.236
19118,0,Female,4,65.095,61.572
19119,0,Female,3,66.822,62.278
19121,0,Female,3,57.788,57.083
19123,0,Female,4,64.666,62.543
19124,0,Female,3,69.253,66.365
19125,0,Female,4,63.766,63.12
19128,0,Female,3,57.788,57.083
19185,0,Female,24,72.051,72.821
19188,0,Female,24,84.373,89.194
19209,0,Female,15,70.316,71.757
19219,0,Male,22,74.139,72.8
19223,0,Male,32,72.21,75.295
19225,0,Male,25,77.117,77.667
19226,0,Male,32,76.433,77.377
19228,0,Male,21,71.167,73.918
19230,0,Male,30,87.77,91.415
19232,0,Male,25,88.627,87.834
19238,0,Male,24,42.445,48.512
19244,0,Male,25,88.284,87.423
19245,0,Male,25,67.349,63.326
19248,0,Female,52,63.806,65.174
19251,0,Male,31,78.267,78.485
19252,0,Male,34,75.296,76.211
19259,0,Male,33,76.932,68.563
19271,0,Male,27,51.118,54.685
19348,0,Male,18,74.596,75.558
19351,0,Male,23,72.743,74.148
19442,0,Female,34,61.393,64.042
19452,0,Female,30,83.851,83.09
19677,0,Male,28,69.467,68.848
19729,0,Male,32,70.301,70.151
19776,0,Female,21,64.576,62.415
19794,0,Female,21,85.918,88.793
19796,0,Female,25,77.463,78.59
19796,1,Female,26,68.696,71.384
19797,0,Female,30,60.681,67.147
19811,0,Female,23,71.791,73.764
19813,0,Female,23,76.333,78.803
19815,0,Female,28,73.738,79.935
19816,0,Female,24,74.821,78.039
19820,0,Female,23,62.137,65.162
19822,0,Female,21,77.919,76.033
19822,1,Female,29,61.218,59.627
19824,0,Female,25,68.647,69.413
19826,0,Female,21,78.831,81.489
19847,0,Male,40,55.428,55.655
19901,0,Male,27,65.384,67.485
19929,0,Female,25,65.27,60.988
19935,0,Male,23,66.805,66.688
19972,0,Male,22,77.745,80.505
20023,0,Male,34,60.749,57.526
20049,0,Male,28,72.788,73.344
20049,1,Female,25,70.4,69.774
20098,0,Female,7,79.142,77.25
20101,0,Female,19,72.846,74.457
20102,0,Female,21,71.152,75.011
20103,0,Female,47,65.687,67.403
20103,1,Female,22,62.583,64.649
20103,2,Female,24,68.003,64.884
20104,0,Female,22,81.056,81.464
20104,1,Female,23,76.661,77.808
20111,0,Female,8,76.323,83.526
20111,1,Female,21,82.061,88.339
20128,0,Female,19,79.573,83.449
20136,0,Female,22,80.986,86.695
20147,0,Female,25,71.234,69.981
20164,0,Female,23,71.823,73.311
20168,0,Female,29,74.013,78.309
20187,0,Female,13,68.662,67.136
20189,0,Female,20,68.656,70.504
20190,0,Female,20,63.994,63.573
20197,0,Female,37,70.545,71.038
20199,0,Female,22,77.338,72.617
20200,0,Female,21,65.744,63.053
20332,0,Female,47,68.31,69.385
20425,0,Male,28,74.161,83.938
20480,0,Female,25,67.43,67.788
20482,0,Female,29,78.547,79.624
20490,0,Male,22,75.824,79.971
20490,1,Female,34,77.984,77.442
20491,0,Male,19,69.492,71.695
20491,1,Female,30,63.28,65.83
20493,0,Male,21,79.062,82.18
20500,0,Female,23,90.957,90.512
20503,0,Female,23,80.803,82.051
20505,0,Female,16,68.966,71.975
20507,0,Female,21,81.632,85.183
20510,0,Female,23,70.775,74.11
20515,0,Female,29,53.52,57.799
20518,0,Female,20,65.232,69.446
20522,0,Female,19,68.021,67.015
20527,0,Female,24,75.299,73.767
20531,0,Female,34,69.584,70.043
20547,0,Female,19,71.731,76.773
20745,0,Male,40,59.072,61.701
20747,0,Female,23,70.902,75.172
20748,0,Female,47,54.837,65.568
20751,0,Male,28,61.307,66.514
20752,0,Female,40,67.701,68.034
20753,0,Female,17,63.611,66.137
20753,1,Female,50,62.963,64.279
20753,2,Female,49,59.556,59.739
20753,3,Male,29,56.752,60.717
20753,4,Male,38,62.878,68.346
20777,0,Female,22,72.769,76.472
20777,1,Female,28,65.998,65.209
20779,0,Female,21,67.977,66.449
20779,1,Female,22,71.844,70.204
20781,0,Female,36,56.801,61.628
20781,1,Female,47,57.18,61.522
20781,2,Female,36,61.283,58.447
20781,3,Female,48,54.555,54.731
20781,4,Female,60,54.066,55.054
20786,0,Female,36,49.932,50.147
20787,0,Female,33,61.427,59.402
20788,0,Female,32,57.034,62.343
20790,0,Female,25,74.131,73.585
20791,0,Female,20,80.558,79.19
20795,0,Female,24,71.116,75.526
20796,0,Female,26,72.105,74.64
20796,1,Female,24,66.429,64.015
20796,2,Female,57,65.104,64.635
20796,3,Female,49,69.28,68.827
20796,4,Female,45,71.086,67.627
20801,0,Male,20,67.311,66.942
20801,1,Female,24,70.239,69.439
20891,0,Male,42,54.153,55.217
20914,0,Female,22,76.635,81.776
20977,0,Female,22,83.772,88.494
20980,0,Female,21,82.969,87.161
20981,0,Female,24,76.681,81.765
20983,0,Female,25,85.312,87.799
20986,0,Female,40,52.129,52.779
20994,0,Female,21,81.366,80.159
20995,0,Female,23,75.927,73.814
20997,0,Female,21,82.022,83.157
20997,1,Female,19,78.037,79.994
21016,0,Female,26,69.209,72.922
21029,0,Female,20,72.931,72.585
21042,0,Female,20,78.16,76.908
21051,0,Female,21,85.322,80.359
21052,0,Female,21,83.023,84.481
21053,0,Female,29,71.688,70.01
21053,1,Female,26,75.293,74.325
21074,0,Male,6,63.589,66.721
21075,0,Female,10,67.116,69.218
21075,1,Male,8,70.906,74.454
21076,0,Male,11,66.167,63.612
21078,0,Female,15,78.68,79.587
21080,0,Female,23,82.465,80.345
21081,0,Female,21,73.832,70.109
21084,0,Female,27,73.3,78.491
21086,0,Male,6,71.988,71.612
21087,0,Female,17,81.431,87.516
21087,1,Female,7,72.393,77.726
21087,2,Female,7,78.454,82.992
21124,0,Female,28,50.421,46.963
21124,1,Female,24,69.309,69.701
21166,0,Female,20,67.176,70.138
21177,0,Female,22,81.082,83.234
21177,1,Female,24,64.387,58.75
21179,0,Female,24,74.503,77.918
21179,1,Female,23,82.837,86.472
21186,0,Female,25,69.797,72.413
21190,0,Female,26,72.748,79.299
21193,0,Female,23,53.177,56.001
21200,0,Male,48,68.34,65.54
21219,0,Female,23,77.732,79.863
21221,0,Male,21,76.208,74.943
21221,1,Female,26,77.433,79.01
21222,0,Male,19,70.486,67.352
21222,1,Female,24,72.655,77.208
21281,0,Female,37,55.925,60.933
21282,0,Female,29,54.769,60.775
21290,0,Male,24,89.825,87.991
21412,0,Male,24,68.095,70.847
21484,0,Female,19,67.408,65.701
21485,0,Female,21,71.069,74.75
21535,0,Female,19,78.584,81.848
21538,0,Female,20,68.954,70.47
21651,0,Female,68,58.576,69.526
21652,0,Female,30,68.305,64.434
21662,0,Female,23,70.51,70.347
21663,0,Female,36,63.382,66.55
21666,0,Female,20,72.505,75.159
21667,0,Female,29,60.189,64.367
21741,0,Female,19,74.932,77.014
21905,0,Male,29,81.448,84.316
21906,0,Male,28,81.855,83.485
21906,1,Male,33,81.84,86.576
21906,2,Male,36,84.781,84.672
21930,0,Male,24,68.095,70.847
21931,0,Male,20,80.646,79.421
21931,1,Female,29,71.466,73.787
21932,0,Male,21,72.975,72.424
21986,0,Female,5,69.451,65.97
22021,0,Female,20,79.233,79.428
22027,0,Female,14,79.488,83.287
22027,1,Female,20,80.613,81.975
22027,2,Female,19,72.043,79.131
22027,3,Female,24,65.667,63.345
22028,0,Female,18,77.516,79.632
22121,0,Female,25,55.816,60.751
22121,1,Female,31,55.535,60.636
22157,0,Male,30,66.438,67.173
22272,0,Female,22,81.801,81.222
22292,0,Female,32,70.452,68.835
22366,0,Female,22,84.304,85.467
22418,0,Male,20,66.383,67.711
22453,0,Female,20,78.483,80.878
22519,0,Male,25,79.48,75.652
22524,0,Male,25,82.488,83.34
22541,0,Female,25,76.948,77.929
22558,0,Female,30,61.305,59.578
22592,0,Female,25,83.372,85.303
22604,0,Male,33,76.202,80.061
22608,0,Male,33,80.597,83.561
22618,0,Male,35,88.248,91.357
22619,0,Female,26,80.287,78.506
22634,0,Female,47,68.046,73.95
22638,0,Female,26,67.327,71.931
22645,0,Female,20,86.691,89.271
22649,0,Female,18,67.51,66.873
22697,0,Female,27,68.343,68.809
22713,0,Male,21,66.222,65.32
22752,0,Male,35,71.787,71.693
22767,0,Female,47,65.932,62.826
22767,1,Female,28,70.777,72.05
22767,2,Female,47,61.645,63.697
22770,0,Female,21,67.04,62.146
22853,0,Female,34,54.758,53.488
22856,0,Female,32,53.56,55.398
22994,0,Female,23,76.898,82.232
23162,0,Female,23,61.086,58.605
23163,0,Female,19,63.762,64.626
23200,0,Female,19,82.696,86.488
23202,0,Female,20,79.749,82.451
23206,0,Female,12,68.323,73.009
23272,0,Male,5,64.753,72.776
23351,0,Male,22,71.616,72.997
23357,0,Male,32,87.181,85.783
23359,0,Male,20,74.336,76.618
23362,0,Male,26,89.797,90.007
23363,0,Male,24,91.026,91.107
23477,0,Female,47,65.907,64.581
23518,0,Female,3,66.822,62.278
23522,0,Female,4,64.475,60.236
23579,0,Female,23,79.898,81.913
23619,0,Male,25,67.322,69.774
23624,0,Male,31,79.43,75.743
23625,0,Male,25,83.747,81.865
23630,0,Male,30,80.843,79.727
23639,0,Male,25,64.262,64.605
23641,0,Female,25,66.328,66.495
23643,0,Male,24,52.285,54.686
23655,0,Male,47,66.893,66.635
23664,0,Male,23,64.655,59.686
23799,0,Female,24,60.204,61.32
23804,0,Male,38,67.265,66.241
23810,0,Male,42,80.754,83.226
23822,0,Male,22,82.443,83.543
23828,0,Male,36,77.437,80.489
23863,0,Male,7,69.43,69.194
23871,0,Female,48,68.437,68.374
23905,0,Female,27,73.019,78.067
23907,0,Female,35,71.222,73.239
23911,0,Female,23,77.849,78.274
23912,0,Female,26,59.779,62.219
23913,0,Female,34,68.363,64.024
23914,0,Female,24,79.833,86.281
23924,0,Male,30,65.071,67.79
23929,0,Female,23,81.429,83.944
23934,0,Female,23,85.305,88.223
23938,0,Female,24,85.616,87.188
23941,0,Female,21,79.734,81.295
23943,0,Female,21,83.613,83.18
23944,0,Female,23,86.682,86.785
23946,0,Female,19,86.975,89.683
23949,0,Female,21,84.445,84.32
23950,0,Female,21,85.752,84.44
23988,0,Male,25,64.306,64.043
23989,0,Male,22,70.346,72.063
24044,0,Male,32,65.518,64.104
24169,0,Female,24,67.93,69.84
24170,0,Male,5,63.374,61.414
24172,0,Female,20,67.495,65.72
24175,0,Male,21,71.58,72.817
24181,0,Female,20,80.488,83.357
24228,0,Female,25,66.237,66.689
24238,0,Female,71,46.227,54.087
24239,0,Female,71,46.227,54.087
24247,0,Female,31,70.961,73.434
24248,0,Female,28,57.511,52.087
24249,0,Female,24,63.115,70.198
24252,0,Female,27,64.216,64.069
24417,0,Male,27,65.384,67.485
24507,0,Female,31,67.363,60.787
24507,1,Female,21,73.396,76.298
24523,0,Female,19,76.684,78.751
24523,1,Female,41,70.267,71.042
24523,2,Female,31,68.471,72.96
24562,0,Female,25,78.043,81.104
24563,0,Female,21,72.421,73.924
24564,0,Female,12,78.746,78.582
24564,1,Female,9,72.602,72.892
24573,0,Female,23,55.196,60.443
24581,0,Female,28,60.707,63.547
24581,1,Female,33,50.785,54.765
24581,2,Female,33,48,50.857
24581,3,Female,35,46.84,55.442
24581,4,Female,30,42.827,44.649
24584,0,Female,23,73.483,79.708
24615,0,Male,30,83.693,83.902
24633,0,Female,45,58.913,54.63
24798,0,Female,21,71.069,74.75
24801,0,Female,23,78.371,82.177
24802,0,Female,19,67.408,65.701
24803,0,Female,18,70.038,69.85
24812,0,Female,22,76.777,78
24888,0,Male,24,74.354,76.787
24888,1,Female,23,72.227,75.752
24904,0,Male,22,79.085,77.836
24907,0,Male,26,73.199,79.01
24908,0,Female,23,66.23,62.37
24908,1,Female,30,60.99,63.19
24910,0,Male,23,72.269,69.352
24910,1,Female,25,83.11,86.448
24922,0,Male,22,69.464,70.237
24922,1,Female,25,75.933,80.012
24923,0,Female,20,73.387,74.315
24924,0,Female,21,76.269,80.637
24926,0,Female,54,68.446,67.428
24945,0,Female,24,74.702,74.569
24962,0,Female,39,70.053,70.325
24998,0,Female,28,70.685,70.074
24999,0,Female,26,67.253,68.988
25007,0,Female,24,73.98,69.789
25144,0,Female,21,83.442,87.845
25144,1,Female,20,85.715,88.341
25147,0,Female,23,72.387,78.665
25151,0,Female,23,72.387,78.665
25153,0,Female,22,64.554,69.311
25164,0,Female,20,74.298,74.844
25164,1,Male,33,66.75,64.397
25169,0,Female,39,61.674,61.185
25172,0,Female,25,51.741,46.33
25174,0,Male,28,76.9,83.463
25174,1,Female,28,65.091,69.716
25180,0,Male,26,72.421,73.552
25180,1,Female,22,68.85,69.95
25183,0,Female,23,81.09,81.371
25185,0,Female,19,55.509,56.07
25188,0,Female,23,69.084,71.939
25189,0,Female,21,68.846,70.103
25190,0,Female,20,75.624,77.516
25194,0,Female,25,71.396,67.957
25195,0,Female,30,70.961,68.558
25302,0,Female,45,61.842,61.131
25305,0,Female,24,74.164,75.133
25306,0,Female,28,66.291,65.585
25314,0,Female,26,74.864,73.253
25315,0,Female,29,64.08,67.347
25317,0,Female,24,71.214,70.862
25319,0,Female,27,68.621,70.488
25320,0,Female,23,72.874,73.631
25324,0,Female,26,66.513,72.915
25328,0,Female,28,64.255,66.047
25330,0,Female,20,78.218,78.957
25343,0,Female,20,72.931,72.585
25359,0,Female,31,84.929,85.957
25361,0,Female,21,83.456,86.411
25364,0,Female,54,74.8,79.301
25440,0,Female,20,71.717,68.479
25442,0,Female,21,70.766,76.498
25455,0,Female,18,70.951,71.964
25457,0,Female,20,76.521,79.959
25522,0,Female,27,65.151,66.552
25528,0,Female,27,63.741,66.085
25540,0,Female,23,86.265,87.165
25547,0,Female,24,66.104,63.951
25548,0,Female,26,77.374,79.457
25553,0,Male,24,70.065,67.076
25553,1,Female,27,82.2,83.297
25554,0,Male,26,52.623,53.845
25554,1,Female,22,75.381,78.691
25555,0,Male,23,59.622,60.833
25555,1,Female,28,80.552,81.44
25560,0,Male,20,87.164,88.327
25560,1,Female,22,83.366,85.408
25561,0,Female,21,78.038,82.72
25562,0,Male,22,71.325,72.683
25567,0,Male,27,77.706,78.668
25567,1,Female,22,79.86,80.148
25569,0,Male,22,74.584,77.403
25569,1,Female,20,80.057,83.403
25573,0,Female,23,76.137,82.007
25575,0,Female,25,79.246,83.178
25576,0,Female,25,77.892,79.37
25578,0,Female,24,84.256,86.346
25586,0,Female,22,72.48,76.832
25590,0,Female,26,68.637,69.542
25626,0,Male,23,67.805,69.346
25681,0,Female,32,73.032,75.994
25700,0,Male,31,84.023,82.878
25712,0,Male,25,53.171,58.694
25712,1,Male,25,64.753,71.049
25751,0,Female,22,71.96,74.105
25780,0,Male,46,80.175,81.841
25788,0,Male,46,80.175,81.841
25848,0,Male,19,79.198,80.405
25849,0,Male,23,72.269,69.352
25849,1,Female,25,83.11,86.448
25853,0,Male,22,72.343,69.797
25853,1,Female,26,72.408,78.805
25956,0,Male,19,73.166,77.816
25986,0,Female,26,50.424,54.121
25988,0,Female,21,78.205,79.273
25991,0,Female,29,74.804,73.644
26003,0,Female,20,77.208,76.82
26003,1,Female,25,69.881,69.573
26028,0,Male,26,77.332,81.538
26028,1,Female,21,80.694,83.486
26032,0,Female,21,79.485,77.985
26032,1,Female,24,81.299,76.77
26033,0,Female,24,85.102,88.38
26033,1,Female,25,68.447,71.017
26049,0,Female,23,72.927,73.419
26050,0,Female,32,74.626,77.975
26056,0,Male,22,64.441,63.774
26056,1,Female,22,76.217,81.031
26060,0,Female,22,83.168,82.249
26060,1,Female,15,43.696,44.31
26061,0,Female,26,76.909,82.901
26063,0,Female,31,84.034,84.973
26065,0,Female,25,77.894,77.74
